n_parties,n_inds,n_large_parties,perc_large_votes
31,1,1,0.9235794394398794
26,5,3,0.798137185336404
39,6,1,0.7316282810763275
41,4,6,0.7408395838279099
37,7,1,0.8337395524528166
43,3,2,0.7935837771770893
40,5,2,0.9504841626353967
45,8,2,0.8541729396573646
49,3,7,0.8226204475298019
51,5,3,0.7348871445604244
29,6,2,0.7589558363390463
45,8,1,0.8003697696305698
40,3,2,0.9558330114573961
44,5,5,0.9366698949205707
45,2,1,0.9358785898238783
45,9,5,0.9741134337428167
49,4,3,0.8525400855981057
36,3,4,0.7938022949040733
47,6,5,0.9604480281888245
42,1,2,0.8233527488851557
51,7,1,0.8797906743585328
38,5,2,0.8883224239152976
40,3,2,0.8591339786836116
45,4,4,0.8386869177932132
33,4,2,0.8231484732536103
39,5,4,0.9237895498528725
42,3,5,0.867708618875591
33,4,3,0.9518221897753667
33,7,3,0.7034210443225886
37,9,2,0.7959386221995824
36,4,4,0.9196813638092134
29,7,1,0.8741862759727287
40,3,3,0.9083544326735344
43,4,2,0.8435528615513384
40,5,1,0.92459311580725
49,5,1,0.7512455258687
35,3,3,0.9129973985748749
41,7,1,0.8236049768021254
51,6,4,0.9589921283207268
41,3,2,0.8768060819638008
39,6,3,0.9242878711612604
40,3,5,0.9269932544063942
36,4,5,0.9088422471788347
41,7,3,0.791098951049869
57,9,3,0.8324149094640922
53,5,5,0.9200225208605431
45,7,0,
38,7,2,0.7458779477124409
34,4,4,0.8452275540044312
43,4,2,0.9186781116696631
43,6,3,0.9600324247509869
33,4,6,0.7860046830459957
49,2,2,0.8793792921788218
45,4,2,0.9721079823784681
39,5,3,0.7472322490705068
53,8,2,0.9128808229124445
43,6,3,0.8899679134495654
42,4,1,0.8598380405219381
32,3,3,0.7887262971955501
49,6,3,0.8249527674904067
42,6,3,0.7912474320769856
37,8,4,0.7578649151854118
46,6,1,0.6357718820280938
44,4,3,0.8883769726557756
49,7,5,0.9424425829124774
35,5,4,0.914771413185381
42,6,4,0.8221582887405732
29,7,2,0.9451378026235301
46,3,1,0.8770505337426894
48,5,2,0.7270080447524592
39,6,1,0.9831939809998146
41,3,2,0.938746673187576
41,4,1,0.8289626675100907
36,8,5,0.8823060321419948
40,8,2,0.8415812685251587
44,8,3,0.7872259001054914
43,5,3,0.7360768353784082
42,8,3,0.7249335723250621
38,3,2,0.7639050956138822
40,3,2,0.9233121773325343
56,4,6,0.9375052973249783
50,7,4,0.9239540727810577
42,6,8,0.8975278945087303
38,6,2,0.8850962045533942
39,6,2,0.8606481743416848
37,4,5,0.9636544550871619
48,9,4,0.8499111900845051
44,4,2,0.9772327611221475
51,7,1,0.9645282738947399
50,6,4,0.8226510902911629
36,4,3,0.747200403751113
40,6,7,0.8954148036219387
42,6,4,0.8761854507717423
46,6,4,0.9566575948318286
42,6,1,0.8621489467275663
39,6,3,0.880009596666379
44,7,1,0.8260140062303375
42,5,3,0.9867201934582284
40,3,3,0.8901628876562228
34,3,5,0.8775596327341022
44,6,3,0.9095328258950826
52,8,0,
36,5,5,0.7778151270162935
48,5,2,0.8503342400510993
40,6,2,0.977855981280947
32,2,3,0.8764336529968411
31,4,8,0.9790662496255149
38,5,2,0.9321484954043515
47,3,4,0.967292387464501
41,2,2,0.954025654429286
35,4,4,0.8588415671875087
46,4,1,0.7171919097295094
27,6,4,0.7866195422395346
52,5,3,0.8189778337960167
50,7,5,0.9343162891376028
37,5,2,0.9557259237767877
36,6,6,0.8454238363956653
39,5,1,0.9046495500097513
40,6,3,0.9566744125976068
40,4,4,0.8680634400499936
35,3,1,0.7664908936972601
40,5,7,0.8927005793325032
43,7,2,0.8675330522730489
41,5,2,0.9493096947145083
48,6,4,0.9057901722405005
39,3,3,0.907934159460164
42,10,2,0.8475186035476263
39,6,5,0.952502374211103
45,7,5,0.7383411297198352
43,5,2,0.9506104589908935
36,5,7,0.8602582473198317
46,4,2,0.9678077701497143
38,4,1,0.9692108904468056
41,7,6,0.7586698603916486
41,7,4,0.9565440093002809
33,5,3,0.8891601019008121
34,5,2,0.9004445223800369
38,4,3,0.9049412599138205
52,6,3,0.8146073723608261
40,4,1,0.8547252211865677
49,2,4,0.7285706888219132
46,2,3,0.8370973167387902
33,6,1,0.9524506797534146
34,2,0,
43,2,5,0.7885303584750158
45,3,3,0.837685758232573
40,5,0,
42,4,5,0.9560334659457002
37,6,2,0.8119517603442321
33,7,3,0.7715863128441367
28,6,5,0.7831292336097359
46,2,6,0.988167405188448
44,7,3,0.6872222570526365
36,3,6,0.7437485960260788
34,10,5,0.9661426493639163
52,5,4,0.8907888172642654
40,5,2,0.793175387254301
32,9,2,0.7061730805194721
43,9,1,0.8303811496480679
36,7,0,
36,4,1,0.9138527393646905
35,6,2,0.7718179212351671
42,3,5,0.9506938784519081
46,5,2,0.925783589164493
40,2,0,
39,3,6,0.8445367387481887
46,10,5,0.7604058977411063
42,8,1,0.795970097291484
38,8,7,0.688092069116978
33,9,3,0.6900485859073222
37,7,3,0.957796935267041
41,2,2,0.9436430949401524
39,6,7,0.9697992891214452
38,5,8,0.8825425496069108
44,2,5,0.8625948409198538
49,1,4,0.9183073759780719
29,6,4,0.9442052743108176
46,6,5,0.9101083001027228
44,8,2,0.9209487204018794
43,3,1,0.9264546650163717
29,5,0,
55,2,3,0.9243151756585034
54,4,4,0.878954306533793
40,1,1,0.6200872569386295
41,7,5,0.8676772561156578
53,5,2,0.846555293575983
46,6,3,0.7138725387949634
31,4,0,
37,7,3,0.9272321554044635
42,3,3,0.664846541474863
32,7,2,0.952487820721774
37,5,2,0.9542251565224746
36,5,3,0.8525912493159554
47,2,2,0.8792777685503771
43,5,6,0.8065677338461978
42,4,2,0.8792377792733531
23,9,3,0.8873685655967275
46,4,5,0.8999159575577901
36,6,3,0.9295120871276237
50,3,3,0.892968539923857
43,9,4,0.9486927294498744
42,5,1,0.8814536777745066
41,5,0,
43,7,8,0.7861049464010141
37,6,2,0.6954358692758528
36,6,3,0.8745880745583897
39,6,1,0.8134216157634889
29,4,3,0.9168449325199524
37,3,3,0.8721054960884029
44,3,3,0.7775525354157318
32,3,4,0.678688219789557
28,6,4,0.9385293194925454
40,3,5,0.9747402146637105
35,6,1,0.7843773279255666
39,7,1,0.9722241569034709
53,5,4,0.844410983331668
40,6,2,0.9197776458176482
41,7,6,0.9830173051353764
35,2,5,0.7896298652796487
45,4,1,0.854495294275413
43,6,3,0.7295870208475137
45,5,2,0.8654686151817194
48,4,4,0.9110266893925374
30,4,3,0.8771406204894507
36,4,2,0.9360607561277616
35,5,4,0.8492672445656514
47,3,2,0.954652204193519
48,6,3,0.9630570747668586
48,3,2,0.7157298369016547
37,7,4,0.9506406626690744
37,3,2,0.8377823536305241
40,3,0,
39,5,2,0.7955716956549814
31,4,4,0.8405584018746852
50,3,3,0.9047444830339479
40,4,3,0.7767074575855868
48,5,2,0.7892671073932922
35,8,2,0.9710960582079361
30,4,1,0.8776915633632075
36,6,2,0.848684956620973
27,1,4,0.8193790108565642
35,6,2,0.682500231125597
39,3,2,0.8666850224581245
39,3,2,0.8220805643280171
34,5,5,0.8929005808445842
48,6,1,0.7041236274435704
45,7,5,0.8886991247346369
37,7,4,0.9360791194365707
38,5,1,0.8865149200169488
47,2,5,0.8956076670210972
30,5,3,0.8759007116703166
40,2,3,0.7450262918519382
40,6,1,0.7833132063881801
42,6,3,0.9187870674435624
40,4,2,0.782557001098471
41,9,3,0.8791579358485929
45,2,5,0.9510237679547815
35,7,2,0.94884699827389
39,5,2,0.7373866884129381
43,7,3,0.814858245289697
38,10,2,0.9264968537913848
44,5,6,0.8323398266136709
37,4,4,0.9049770168828312
36,4,3,0.791615005181354
37,5,5,0.8555189371334332
41,6,3,0.9312754528788276
42,3,2,0.7143938914128616
32,4,4,0.784783822325373
42,9,2,0.8876405798803348
54,5,5,0.8128838192086695
36,4,2,0.846898460097649
35,4,2,0.8480948373977141
41,9,5,0.7577254757844836
48,8,2,0.8551944145596051
35,7,3,0.96091984490891
49,3,5,0.9853628385491
43,2,2,0.9155137811399998
26,8,4,0.9226143741851623
40,6,2,0.9333038212108726
42,6,2,0.9289205723786846
42,3,1,0.8232384216270325
36,5,3,0.8194524863058875
47,8,3,0.9116838800963467
36,5,0,
31,3,1,0.9506037982296422
50,3,6,0.8638733480596088
35,8,2,0.8819813915837981
50,3,0,
41,3,1,0.9649811966098907
38,6,1,0.8712995375424251
35,3,1,0.8922581801551962
41,4,1,0.8298096844485996
40,5,4,0.7625288379633096
48,7,5,0.8742368755685115
32,6,4,0.9439666178047799
33,3,0,
38,5,3,0.9476813959655467
38,6,3,0.7606759601018794
44,1,2,0.8382170917648923
39,5,4,0.9714207493765759
49,7,2,0.9244332278350342
43,3,5,0.6843857583388215
48,5,1,0.668367422486112
44,7,6,0.7984857413647579
32,5,4,0.9442073512012148
36,8,5,0.707030563430272
33,9,2,0.917634993971184
34,5,2,0.96955653301099
29,3,2,0.9517355302833205
41,3,0,
34,3,1,0.7967770518422704
44,5,3,0.9679082779291749
35,3,6,0.9191431206951752
40,2,4,0.8956083687890631
40,6,5,0.8106350257546919
36,11,2,0.884517288374652
46,5,1,0.770665385142438
40,6,5,0.8006780611955469
30,1,4,0.7563322681318068
48,7,4,0.7270460418757998
43,4,4,0.7662010892112796
40,12,5,0.8368542182565757
48,2,6,0.9563330798910271
43,9,3,0.9503139616790712
44,5,1,0.8910782375860634
34,7,3,0.9494128024393367
36,6,4,0.9148605390477772
44,3,2,0.9273145938986924
47,4,1,0.7478181288765491
47,7,4,0.9312300048835843
39,4,0,
38,8,4,0.9690883056628714
52,6,2,0.8271441332241486
36,5,2,0.6765303382349059
41,3,5,0.9877428763365718
37,5,4,0.7324788190952239
36,2,4,0.7708242569739643
46,4,5,0.8403014366197216
29,9,5,0.7859071679460459
44,4,1,0.82834532686098
44,3,4,0.8911910991216727
41,6,3,0.7825482101238933
44,5,0,
45,5,7,0.7933237617367828
36,5,2,0.8042680936347063
39,4,3,0.8722361500484518
42,7,3,0.8316187547759265
36,8,4,0.9434243131366024
30,4,4,0.8582753610487643
36,3,2,0.861958625866383
40,2,3,0.8755180799602763
29,5,2,0.879541377403594
42,4,1,0.9203293166290787
37,9,3,0.7926658047676004
47,7,1,0.8274791150136054
48,5,5,0.7672063131479842
36,8,2,0.8955674153829403
50,3,3,0.8791880727553264
50,2,4,0.979279139332073
33,5,1,0.9022581286849967
33,4,1,0.9480612720641375
34,4,4,0.839461075288768
37,4,3,0.8122198507919283
39,4,4,0.725357122819698
42,8,1,0.6862127163623941
37,4,2,0.8621089612804218
34,5,4,0.8885741740180955
43,4,2,0.8574069876283849
44,1,1,0.827638349193939
49,3,4,0.7912928403981477
44,5,3,0.8171489425807847
40,6,3,0.7917973513224142
32,2,2,0.8455412329278698
34,6,3,0.8793212909506172
38,5,0,
27,5,5,0.924431799765981
43,2,6,0.9264169909561373
44,3,0,
34,5,1,0.816991082228051
23,3,3,0.8241582391771404
37,1,4,0.8721592929396409
36,6,6,0.8881844063966692
35,5,1,0.9882560222632173
47,2,7,0.9161309657401987
42,7,6,0.9351163635576215
47,6,6,0.81336057558599
43,6,5,0.9544574186395506
41,8,3,0.9853314713647838
42,5,3,0.9001284379981077
37,10,6,0.6262391806978549
40,4,6,0.9638868673877113
42,6,2,0.7188191920066924
43,7,4,0.7829719580016795
36,7,1,0.9261053618181809
52,1,5,0.9219317386709687
35,9,3,0.8494593211828732
26,6,6,0.944889659529348
37,3,3,0.9110418498918701
42,5,2,0.7687377929352193
37,4,5,0.8350103730214313
37,4,2,0.759223051541217
42,5,5,0.8069312860116272
41,2,3,0.8214404955045547
39,5,2,0.8649922483774638
46,4,0,
46,5,1,0.7386842531758695
42,5,2,0.8909366896273596
36,5,5,0.8788608920217511
44,4,2,0.7868398169999605
36,6,3,0.8287352343729134
45,5,5,0.965789384292838
32,5,3,0.8490454380237373
38,4,2,0.8960675545684239
43,7,3,0.9194243433937117
46,2,4,0.9413742378819613
42,3,2,0.7443736425789903
50,6,2,0.8596295244225756
45,6,5,0.7599920525212246
45,4,1,0.8615869330999549
39,8,4,0.8916549084589734
45,6,3,0.8172950351052771
43,2,2,0.8981849243450571
35,3,4,0.8529198072161357
30,7,3,0.9284137181041637
32,7,4,0.9305487954681174
41,4,3,0.7856848494885398
30,7,2,0.9330942802380437
41,7,5,0.8181355220985322
41,8,3,0.8945245626889058
42,3,3,0.8092068622995745
48,5,2,0.9011985365822471
23,7,2,0.9321649295065353
26,5,1,0.7779408180443985
39,3,5,0.9114252697364972
43,2,3,0.8560533066569049
55,2,4,0.7779067733755566
40,3,1,0.8374185433034292
45,4,3,0.9827633374044039
43,8,3,0.8546953680433309
42,8,3,0.8869960032446557
36,2,2,0.9801097529532727
35,4,1,0.9025622209115338
37,3,1,0.933342682829444
53,6,2,0.7940377747552653
34,4,3,0.9169486517822025
44,5,4,0.7762502479102168
51,5,6,0.7892591853443196
47,5,5,0.9162122712202599
35,5,3,0.910838602182218
39,6,5,0.8799644481205138
36,4,2,0.8077944462745859
32,2,3,0.7172377720536605
43,5,4,0.9681412057481203
34,3,6,0.8027867772050732
46,7,0,
43,4,3,0.7512949362495216
42,4,4,0.9811030393015772
43,6,4,0.7537270339852926
36,4,1,0.9186096688185655
49,4,4,0.9463184234149182
38,4,2,0.6844773380814687
43,2,2,0.9162823519147593
41,5,3,0.8562745543092691
36,4,2,0.9750086468493945
32,5,1,0.9802738487576026
36,3,3,0.8274716205823613
39,7,6,0.9184588846744346
50,3,3,0.9467116872491704
49,7,7,0.7920199960306828
39,3,5,0.9735611391210435
28,4,4,0.7033592948541254
40,6,1,0.8848966313070263
47,5,3,0.7802192226300011
34,3,5,0.8670444195636479
35,5,2,0.8594017194135354
34,5,5,0.83272223412917
39,2,2,0.8147250448479619
30,4,6,0.9021970425631937
31,7,3,0.8000555374933368
37,4,0,
44,6,4,0.8942730803573316
51,4,4,0.8601122583161724
49,5,0,
49,3,2,0.8162586100158575
39,4,7,0.9763999077670172
41,6,2,0.9025474499290979
40,4,4,0.8222775627232846
38,5,1,0.9024511508536311
32,5,3,0.9899607948146796
40,6,3,0.8161955114625362
37,7,2,0.9762157838382599
50,5,1,0.8963482786427228
49,6,4,0.747988765083582
33,3,3,0.9442473351398913
39,5,3,0.6803417631086852
38,4,0,
48,8,3,0.6892376447497901
35,6,3,0.6587769012914587
47,2,1,0.6632535579441935
36,4,1,0.778776308601928
40,5,1,0.8589092249923981
34,6,2,0.7625911053609883
40,4,1,0.9097718767636397
49,6,3,0.8937939997616151
45,7,3,0.837872981042476
36,4,3,0.8982138458616921
43,4,2,0.9760289756634261
44,6,4,0.8115574529334879
51,5,1,0.7822775235009958
50,6,4,0.9652513639813316
36,2,2,0.9459921798473201
41,4,2,0.6493321008617656
39,5,5,0.9595395248098175
41,4,3,0.9165024322133906
44,4,4,0.8069841660538488
49,2,1,0.808299477344711
52,5,2,0.9101526651332379
37,6,4,0.9724630101335577
38,7,1,0.7298405542397587
26,5,5,0.7902694433951167
38,5,2,0.9005697685832811
33,3,0,
27,4,3,0.8456346229304232
36,5,2,0.7949349640867883
40,6,4,0.8839981738383836
46,3,1,0.8887458520150444
45,8,2,0.936144386576057
39,3,3,0.8289807351176041
41,6,2,0.810434223505202
30,6,5,0.7653280004086718
25,3,0,
37,4,5,0.9677877056581543
48,6,4,0.8847294487032936
32,4,1,0.8731900348465388
39,5,1,0.8803912479902107
48,7,3,0.8836823165970956
31,4,5,0.8733291670043567
28,5,7,0.963275225363427
33,8,2,0.9392582675957465
32,3,2,0.8192658970341646
47,7,3,0.9613366338398858
49,1,4,0.7088667070849837
40,5,1,0.9015420328186783
34,4,4,0.8727392241578993
42,8,5,0.9333054954889767
41,6,5,0.7167539441691542
38,8,7,0.9082881969393163
39,6,2,0.8092084835240279
34,7,2,0.9379411652263754
29,4,2,0.9310336453956325
41,3,2,0.8403285105460538
40,5,2,0.8972744256781656
42,3,2,0.8050348036037298
42,6,2,0.900738881467256
49,4,3,0.9045754781870611
42,4,3,0.784548328460348
34,5,4,0.9739138162921583
41,5,4,0.9285692088991129
47,3,4,0.8489893437477098
41,8,4,0.8570550090435334
42,5,1,0.9668108549727307
45,8,3,0.860264380022935
36,5,3,0.934650330813706
31,8,4,0.8948221996123117
45,8,4,0.7981486839505629
44,5,8,0.9030633519571085
39,3,4,0.9147809385966981
43,3,3,0.780526258465458
42,2,4,0.9359656182319054
38,7,1,0.9780215655411206
40,4,4,0.8985594100635745
42,4,6,0.9384534449128077
39,4,4,0.8852365645347224
39,5,0,
48,6,2,0.9113535949102505
32,2,3,0.8560197910044622
39,4,2,0.7257685340262916
33,4,2,0.9679719172332335
52,4,3,0.8655152078885926
50,5,2,0.9051040340302707
53,2,5,0.9770011692390426
33,6,4,0.8429456131648256
32,5,2,0.7612126284463254
37,2,4,0.8256290103059973
46,8,1,0.8334026656606096
42,3,2,0.9218773099915041
49,4,1,0.9557602747978544
47,6,6,0.8399262911684757
46,6,2,0.8375037665166011
39,4,5,0.7132649482885859
30,4,1,0.783749892789936
54,4,1,0.9013116383987022
43,7,1,0.9129238772210151
34,6,2,0.9100321445763946
45,4,3,0.7000394261050746
35,5,5,0.9815914739227078
31,9,4,0.9795346430037442
35,4,0,
32,2,0,
46,6,4,0.8959640359845183
35,4,5,0.9025638960775343
40,5,2,0.9526562050175166
38,5,3,0.8968786513440908
46,3,2,0.9864992254065198
47,5,4,0.8079035910175699
32,2,2,0.9747709824130911
42,3,5,0.8634376465394661
30,9,1,0.8570027762993236
44,3,2,0.9673186135042691
34,6,3,0.7897960797078459
39,6,0,
30,4,4,0.6646164696894196
38,6,1,0.8556310515581755
35,2,4,0.8840396223309382
39,2,3,0.8442091254713129
46,4,5,0.9134208141444833
37,5,4,0.8494369334819
42,7,5,0.8518320556441525
45,10,3,0.8457535134114134
46,6,3,0.7494949849594046
45,3,2,0.8256222355429658
31,4,0,
45,5,2,0.9712517287486427
36,3,2,0.9401841030842882
45,6,2,0.9062008709350794
31,5,2,0.8896982451101798
42,3,6,0.897764103322679
47,8,2,0.8832923088882549
36,4,3,0.9533327798902653
45,2,5,0.7160564954949737
52,4,4,0.7411008206889212
36,10,4,0.7780861839424643
37,7,3,0.828757416233391
38,5,4,0.8196349514885461
34,6,3,0.8728316116196574
45,3,1,0.9311221207353609
36,3,3,0.8526817325801384
44,3,5,0.8728014166172539
47,3,1,0.8340608049837803
42,5,4,0.9273867860477186
40,8,3,0.9744063377611545
42,4,3,0.8474100783228745
55,3,1,0.8177795033155913
50,12,2,0.6725582771343053
32,4,5,0.8768188876034565
46,5,5,0.9575574380647217
24,5,3,0.8711226800844424
40,7,3,0.9569867659711345
31,1,0,
35,2,3,0.9511059489017176
27,7,0,
28,6,2,0.9647881522830936
41,2,3,0.9895830354146902
48,7,2,0.8438026184891042
39,5,2,0.977284337083921
38,2,4,0.9136996268865714
33,9,2,0.8723891646918212
32,8,1,0.7691896208616178
29,8,3,0.8600919041046481
46,4,0,
41,2,5,0.7937030343183353
41,6,0,
39,3,2,0.851550201888509
44,7,0,
41,5,3,0.9339030670348089
34,10,1,0.9364821542051058
40,4,4,0.9380107451315614
57,2,4,0.7366838118020365
44,7,2,0.9377335101390308
40,3,3,0.9237381792828321
45,6,3,0.7967656112215893
37,4,2,0.7486567634573387
41,6,4,0.6746299067458409
30,6,0,
35,6,2,0.9120967733513001
32,8,4,0.6211073691071467
47,5,5,0.9737523763912399
44,6,4,0.8828641347822325
41,7,4,0.8939984340108589
41,3,5,0.77685983422804
34,5,1,0.9147097132359489
39,2,3,0.8479684239279175
44,4,5,0.8103368765614625
34,4,4,0.7869274254488372
41,7,5,0.704635498054631
39,2,4,0.8520878192450099
54,6,4,0.7615453565011311
44,2,2,0.7513161719563423
44,4,5,0.7522459520849194
44,6,1,0.9651367184001653
37,6,2,0.931889995596384
42,9,2,0.9332460576637175
37,4,5,0.9416888028025208
45,4,5,0.9011330284647512
43,6,2,0.8719563814493103
32,5,2,0.8490143383936819
45,4,1,0.9298171376830199
36,6,3,0.8609830085206696
50,3,2,0.7970770823012854
40,3,1,0.8667306105490264
35,6,3,0.7832916437919194
27,4,1,0.7571045975649968
45,4,1,0.8482450175143169
48,8,1,0.7644418277636776
34,9,2,0.9422341094276657
39,5,6,0.7939484416047207
30,3,1,0.8016269357999967
38,3,2,0.8164537417245313
39,7,5,0.7844512922491911
31,5,2,0.9141068795350465
48,3,1,0.9758437556326499
48,4,4,0.9077167778394467
45,4,6,0.8600711444066729
42,6,4,0.9762895364081602
42,7,4,0.8963336794273107
34,8,2,0.9075446202993784
32,3,2,0.8407737110688023
37,5,4,0.8525347219480398
43,7,2,0.7719678492489493
45,5,1,0.9198745854210661
50,3,2,0.9349910222287868
40,7,2,0.9087648103515442
41,9,5,0.9628607093774215
34,5,1,0.9372069979001172
29,4,5,0.8502080311797338
36,7,3,0.9324203134939705
52,4,4,0.8053934060312982
27,1,5,0.7641059297447234
40,4,3,0.8604801000012605
53,3,0,
40,3,3,0.7890063681466138
43,4,4,0.8241119301904347
35,3,1,0.9386124793846512
48,2,0,
48,8,2,0.9820396365390371
42,5,5,0.8048227137743019
46,5,3,0.7720359706640366
45,10,9,0.8914467749883939
37,5,2,0.9369343401753202
42,2,3,0.9276882673317479
46,5,2,0.9272197040836803
30,8,2,0.8039321436884976
45,6,2,0.7884780970743717
40,9,6,0.8894569739479312
36,3,0,
43,4,2,0.9368442713688125
40,2,3,0.8864595414157719
39,2,5,0.7441214245368175
30,5,4,0.7689499363949339
36,5,3,0.7461986584972518
41,4,2,0.9879584313734124
42,7,1,0.8428865157846192
31,2,1,0.8177390761730366
47,5,6,0.9473850575949969
42,9,5,0.8092249100828501
45,4,3,0.9042400382482128
39,5,4,0.8960876082972111
41,4,2,0.9284192050547079
47,2,2,0.6959753181093631
45,5,2,0.8002309050155214
47,4,2,0.987073559677592
37,3,2,0.8415623557012611
36,6,1,0.971430643503195
20,4,3,0.8005982601063901
48,8,2,0.9230594994884825
49,4,8,0.892593303050869
39,4,7,0.7212920732700601
42,4,4,0.9056341219584562
33,7,6,0.8921131920247174
41,6,2,0.9145591745749266
47,4,1,0.808546207303962
43,2,5,0.882947241255355
39,4,4,0.8799732669159005
40,3,5,0.719933203720581
36,3,2,0.893001414679354
40,7,2,0.8940016525687938
38,2,4,0.7621736012699514
53,2,2,0.883436750016795
45,8,3,0.9297558247347191
34,6,4,0.9268947934888694
40,1,4,0.9380124310360508
32,6,4,0.8930204901980744
48,4,3,0.8543191920378457
36,3,4,0.7218166997514848
39,6,0,
41,5,3,0.8587108478760036
45,7,2,0.9544732764289607
42,5,7,0.8346042128787533
46,5,4,0.8232632739394486
41,3,6,0.8674156603639297
44,5,1,0.9023241041857809
38,4,7,0.7465684205994743
42,7,5,0.9220052021720431
36,2,1,0.8326095694438227
30,5,4,0.7777331964343032
32,7,4,0.7481285877192493
50,5,3,0.9589898783243243
35,4,7,0.8820977145831357
42,5,1,0.9155392446812362
28,6,5,0.9208756796228122
55,9,4,0.8163432103140613
38,3,2,0.8079269921503216
32,6,2,0.7518365474082379
26,7,2,0.9897049776859733
43,3,4,0.8991561163401612
30,6,0,
37,2,4,0.9069900079272023
37,4,4,0.7775757250562435
46,5,4,0.7378136820873274
33,3,2,0.7749249276716756
37,6,1,0.8941419179949556
36,4,6,0.8918046085128235
43,6,5,0.9140178673718046
35,7,1,0.9082519667177806
40,8,5,0.918212579409175
42,1,2,0.7932384157660964
29,5,1,0.7563147992944613
36,4,2,0.9633453471389062
32,7,2,0.8037214252164857
28,3,3,0.6999704434812705
37,2,3,0.8283741662069439
48,4,2,0.8726266529580633
38,6,2,0.7782413659284241
41,2,1,0.7867345173639906
37,4,4,0.9602363739932759
38,9,3,0.9355255683075026
50,2,2,0.8343364672481463
45,9,1,0.9754808999271692
44,4,0,
28,2,5,0.8259017505073297
36,5,2,0.8872924949360551
52,3,1,0.8537363950521384
38,6,0,
35,3,4,0.8897756024184879
44,3,4,0.8018436817310338
42,7,1,0.8102204600353962
44,3,3,0.8667945016636454
35,7,4,0.896353996178234
41,5,5,0.9496304070746834
34,3,3,0.8197324753240521
40,7,3,0.8361079066015238
41,5,2,0.6643593758008076
49,5,2,0.9327760781942636
38,8,4,0.7252049708570129
36,4,3,0.971775893553422
45,5,2,0.7239962433411994
48,7,2,0.8089381780583765
29,6,1,0.8688204127287736
38,5,5,0.9713611747713524
39,6,1,0.8245265383994971
42,8,4,0.9334729597625537
26,5,2,0.925326202695218
44,3,5,0.9033752788747269
37,2,6,0.9049569332410937
36,5,0,
32,7,3,0.7703703806421507
32,6,5,0.7438699377033463
38,3,2,0.8869268352881393
29,5,4,0.935874637504236
38,3,0,
45,3,2,0.7152076547875191
50,1,4,0.888938236187265
38,6,4,0.8591071016947747
40,6,3,0.7040132744509746
43,7,5,0.8213679676837251
44,3,1,0.8496894473736033
45,6,5,0.8381449570779936
38,5,2,0.7875526905100605
43,6,1,0.8989872098690109
44,4,2,0.8584192951507049
45,4,4,0.6415409626482593
46,4,5,0.9086879241887691
48,2,4,0.9698659842373807
30,4,4,0.888521902673123
42,5,2,0.7563892674634068
42,4,4,0.7544416814892708
33,2,3,0.9799757618063626
35,6,0,
39,5,3,0.7979980419155572
33,3,1,0.8247910038256415
48,7,1,0.9582058026832477
35,5,3,0.8026896995982509
37,3,3,0.8854996695749008
35,7,3,0.8859191788672286
32,7,1,0.9675775375828557
43,4,2,0.9144131449746388
45,2,2,0.8950376893680769
35,3,4,0.9493313408140637
27,4,3,0.8626863773763924
36,4,0,
43,6,3,0.784764232400376
51,4,2,0.9199342164745361
38,5,3,0.9148750580472643
25,6,3,0.5569354294650432
43,8,1,0.856524165858872
60,3,4,0.8641567209323731
36,8,4,0.9083600725553191
34,3,8,0.8959107601083494
40,3,3,0.7806897422824972
55,4,2,0.8660062294664065
43,5,5,0.8510421642455543
35,3,3,0.8242912630288309
37,6,0,
34,8,4,0.7734597531588523
43,5,4,0.9684741796036039
31,5,3,0.8287580831825464
45,6,0,
38,5,1,0.818734749186313
36,5,1,0.6815973148972855
38,9,3,0.8687361846191508
51,7,1,0.8666033487779041
47,9,3,0.9286892958976394
38,1,3,0.884423951709246
42,6,2,0.896274555248289
36,9,0,
35,3,2,0.9091961585184761
35,9,3,0.9247447894257265
46,4,3,0.7720643332635775
41,2,4,0.8714271698716571
34,2,2,0.7840792905520435
53,7,5,0.944394839980225
43,5,1,0.9279573417901227
38,4,3,0.8257007461090088
35,6,0,
37,9,1,0.8443796136075277
41,4,3,0.8979377539184848
39,4,2,0.867658658287602
43,2,4,0.6845756753938659
34,2,0,
34,4,2,0.7542525634878249
36,4,2,0.9805973895168228
42,5,6,0.8029647159620847
51,5,0,
38,3,2,0.8607391839323277
43,6,2,0.7106512155523808
49,9,3,0.9077289175848081
44,3,3,0.7962437390437536
34,6,6,0.874252063845258
36,5,6,0.8547010454362138
37,5,3,0.7621586656538348
50,9,5,0.8543938928374598
36,4,6,0.9565957793014218
38,7,1,0.8326686924419965
52,2,1,0.9134287162669723
44,8,1,0.9532224350425113
52,4,5,0.8364185215208872
52,6,3,0.8212080880520648
36,2,3,0.8686194948533702
43,5,4,0.8902832485782708
44,3,3,0.895422971386346
43,10,3,0.8281878695265492
41,4,4,0.8648749990259207
33,1,1,0.8783023338405397
45,4,4,0.9427571890878276
45,4,1,0.9497774590335436
26,8,2,0.7732085690906747
49,8,2,0.9686275905027378
43,4,5,0.9589151523782035
29,4,0,
39,5,2,0.8563345372754948
39,3,2,0.9430982473091052
33,2,1,0.9708466682852148
45,2,4,0.892636352151872
38,2,2,0.8143946267010201
46,4,4,0.9521618397235442
39,3,5,0.776804567334292
43,6,5,0.9355668249824846
